study_accession,sample_accession,secondary_sample_accession,experiment_accession,run_accession,tax_id,scientific_name,instrument_model,library_layout,fastq_ftp,fastq_galaxy,submitted_ftp,submitted_galaxy,sra_ftp,sra_galaxy,cram_index_ftp,cram_index_galaxy
PRJEB25226,SAMEA103886404,ERS2495792,ERX2403619,ERR2353871,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353871/ERR2353871_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353871/ERR2353871_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353871/ERR2353871_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353871/ERR2353871_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_7_TP-D7-007_TP-D5-005_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_7_TP-D7-007_TP-D5-005_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_7_TP-D7-007_TP-D5-005_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_7_TP-D7-007_TP-D5-005_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2353871,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2353871,,
PRJEB25226,SAMEA103886845,ERS2495871,ERX2403620,ERR2353881,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353881/ERR2353881_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353881/ERR2353881_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353881/ERR2353881_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353881/ERR2353881_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150715_D00248_0103_AC75KUANXX_8_IL-TP-005_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150715_D00248_0103_AC75KUANXX_8_IL-TP-005_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150715_D00248_0103_AC75KUANXX_8_IL-TP-005_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150715_D00248_0103_AC75KUANXX_8_IL-TP-005_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2353881,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2353881,,
PRJEB25226,SAMEA103886958,ERS2495852,ERX2403622,ERR2353891,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353891/ERR2353891_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353891/ERR2353891_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353891/ERR2353891_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353891/ERR2353891_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160503_D00248_0168_AC8KUBANXX_4_TP-D7-006_TP-D5-003_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160503_D00248_0168_AC8KUBANXX_4_TP-D7-006_TP-D5-003_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160503_D00248_0168_AC8KUBANXX_4_TP-D7-006_TP-D5-003_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160503_D00248_0168_AC8KUBANXX_4_TP-D7-006_TP-D5-003_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2353891,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2353891,,
PRJEB25226,SAMEA103886958,ERS2495852,ERX2403622,ERR2353901,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353901/ERR2353901_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353901/ERR2353901_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353901/ERR2353901_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353901/ERR2353901_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_6_TP-D7-004_TP-D5-005_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_6_TP-D7-004_TP-D5-005_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_6_TP-D7-004_TP-D5-005_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_6_TP-D7-004_TP-D5-005_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2353901,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2353901,,
PRJEB25226,SAMEA103887246,ERS2495848,ERX2403624,ERR2353911,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353911/ERR2353911_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353911/ERR2353911_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353911/ERR2353911_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353911/ERR2353911_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_7_TP-D7-004_TP-D5-008_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_7_TP-D7-004_TP-D5-008_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_7_TP-D7-004_TP-D5-008_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_7_TP-D7-004_TP-D5-008_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2353911,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2353911,,
PRJEB25226,SAMEA103886575,ERS2495930,ERX2403625,ERR2353921,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353921/ERR2353921_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353921/ERR2353921_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353921/ERR2353921_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353921/ERR2353921_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160503_D00248_0168_AC8KUBANXX_4_TP-D7-005_TP-D5-001_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160503_D00248_0168_AC8KUBANXX_4_TP-D7-005_TP-D5-001_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160503_D00248_0168_AC8KUBANXX_4_TP-D7-005_TP-D5-001_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160503_D00248_0168_AC8KUBANXX_4_TP-D7-005_TP-D5-001_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2353921,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2353921,,
PRJEB25226,SAMEA103886779,ERS2495975,ERX2403626,ERR2353931,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353931/ERR2353931_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353931/ERR2353931_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353931/ERR2353931_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353931/ERR2353931_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160517_D00248_0171_AC7GWVANXX_8_TP-D7-005_TP-D5-002_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160517_D00248_0171_AC7GWVANXX_8_TP-D7-005_TP-D5-002_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160517_D00248_0171_AC7GWVANXX_8_TP-D7-005_TP-D5-002_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160517_D00248_0171_AC7GWVANXX_8_TP-D7-005_TP-D5-002_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2353931,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2353931,,
PRJEB25226,SAMEA103886784,ERS2495984,ERX2403628,ERR2353941,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353941/ERR2353941_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353941/ERR2353941_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353941/ERR2353941_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353941/ERR2353941_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160509_D00248_0169_AC8KTWANXX_4_TP-D7-005_TP-D5-003_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160509_D00248_0169_AC8KTWANXX_4_TP-D7-005_TP-D5-003_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160509_D00248_0169_AC8KTWANXX_4_TP-D7-005_TP-D5-003_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160509_D00248_0169_AC8KTWANXX_4_TP-D7-005_TP-D5-003_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2353941,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2353941,,
PRJEB25226,SAMEA103886526,ERS2495796,ERX2403629,ERR2353951,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353951/ERR2353951_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353951/ERR2353951_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353951/ERR2353951_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353951/ERR2353951_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160517_D00248_0171_AC7GWVANXX_2_TP-D7-001_TP-D5-003_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160517_D00248_0171_AC7GWVANXX_2_TP-D7-001_TP-D5-003_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160517_D00248_0171_AC7GWVANXX_2_TP-D7-001_TP-D5-003_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160517_D00248_0171_AC7GWVANXX_2_TP-D7-001_TP-D5-003_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2353951,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2353951,,
PRJEB25226,SAMEA103886526,ERS2495796,ERX2403629,ERR2353961,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353961/ERR2353961_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353961/ERR2353961_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353961/ERR2353961_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353961/ERR2353961_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_2_TP-D7-001_TP-D5-003_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_2_TP-D7-001_TP-D5-003_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_2_TP-D7-001_TP-D5-003_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_2_TP-D7-001_TP-D5-003_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2353961,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2353961,,
PRJEB25226,SAMEA104381192,ERS2495801,ERX2403630,ERR2353971,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353971/ERR2353971_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353971/ERR2353971_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353971/ERR2353971_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353971/ERR2353971_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0163_AC8W02ANXX_8_TP-D7-001_TP-D5-004_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0163_AC8W02ANXX_8_TP-D7-001_TP-D5-004_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0163_AC8W02ANXX_8_TP-D7-001_TP-D5-004_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0163_AC8W02ANXX_8_TP-D7-001_TP-D5-004_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2353971,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2353971,,
PRJEB25226,SAMEA104381192,ERS2495801,ERX2403630,ERR2353981,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353981/ERR2353981_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353981/ERR2353981_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353981/ERR2353981_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353981/ERR2353981_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160325_D00248_0159_AC8TGPANXX_6_TP-D7-001_TP-D5-004_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160325_D00248_0159_AC8TGPANXX_6_TP-D7-001_TP-D5-004_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160325_D00248_0159_AC8TGPANXX_6_TP-D7-001_TP-D5-004_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160325_D00248_0159_AC8TGPANXX_6_TP-D7-001_TP-D5-004_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2353981,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2353981,,
PRJEB25226,SAMEA104381192,ERS2495801,ERX2403630,ERR2353991,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353991/ERR2353991_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353991/ERR2353991_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353991/ERR2353991_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2353991/ERR2353991_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0163_AC8W02ANXX_2_TP-D7-001_TP-D5-004_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0163_AC8W02ANXX_2_TP-D7-001_TP-D5-004_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0163_AC8W02ANXX_2_TP-D7-001_TP-D5-004_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0163_AC8W02ANXX_2_TP-D7-001_TP-D5-004_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2353991,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2353991,,
PRJEB25226,SAMEA103886391,ERS2495858,ERX2403632,ERR2354001,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2354001/ERR2354001_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2354001/ERR2354001_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2354001/ERR2354001_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2354001/ERR2354001_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160517_D00248_0171_AC7GWVANXX_8_TP-D7-005_TP-D5-005_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160517_D00248_0171_AC7GWVANXX_8_TP-D7-005_TP-D5-005_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160517_D00248_0171_AC7GWVANXX_8_TP-D7-005_TP-D5-005_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160517_D00248_0171_AC7GWVANXX_8_TP-D7-005_TP-D5-005_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2354001,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2354001,,
PRJEB25226,SAMEA103887241,ERS2495846,ERX2403634,ERR2354011,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2354011/ERR2354011_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2354011/ERR2354011_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2354011/ERR2354011_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2354011/ERR2354011_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160509_D00248_0169_AC8KTWANXX_7_TP-D7-005_TP-D5-006_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160509_D00248_0169_AC8KTWANXX_7_TP-D7-005_TP-D5-006_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160509_D00248_0169_AC8KTWANXX_7_TP-D7-005_TP-D5-006_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160509_D00248_0169_AC8KTWANXX_7_TP-D7-005_TP-D5-006_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2354011,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2354011,,
PRJEB25226,SAMEA103886524,ERS2495793,ERX2403635,ERR2354021,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2354021/ERR2354021_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2354021/ERR2354021_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2354021/ERR2354021_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2354021/ERR2354021_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_8_TP-D7-005_TP-D5-007_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_8_TP-D7-005_TP-D5-007_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_8_TP-D7-005_TP-D5-007_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_8_TP-D7-005_TP-D5-007_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2354021,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2354021,,
PRJEB25226,SAMEA103886609,ERS2495824,ERX2403636,ERR2354031,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2354031/ERR2354031_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2354031/ERR2354031_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2354031/ERR2354031_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2354031/ERR2354031_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160503_D00248_0168_AC8KUBANXX_4_TP-D7-005_TP-D5-008_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160503_D00248_0168_AC8KUBANXX_4_TP-D7-005_TP-D5-008_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160503_D00248_0168_AC8KUBANXX_4_TP-D7-005_TP-D5-008_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160503_D00248_0168_AC8KUBANXX_4_TP-D7-005_TP-D5-008_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2354031,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2354031,,
PRJEB25226,SAMEA103886617,ERS2495818,ERX2403637,ERR2354041,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2354041/ERR2354041_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2354041/ERR2354041_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2354041/ERR2354041_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2354041/ERR2354041_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0163_AC8W02ANXX_2_TP-D7-002_TP-D5-008_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0163_AC8W02ANXX_2_TP-D7-002_TP-D5-008_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0163_AC8W02ANXX_2_TP-D7-002_TP-D5-008_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0163_AC8W02ANXX_2_TP-D7-002_TP-D5-008_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2354041,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2354041,,
PRJEB25226,SAMEA103886617,ERS2495818,ERX2403637,ERR2354051,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2354051/ERR2354051_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2354051/ERR2354051_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2354051/ERR2354051_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/001/ERR2354051/ERR2354051_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0163_AC8W02ANXX_8_TP-D7-002_TP-D5-008_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0163_AC8W02ANXX_8_TP-D7-002_TP-D5-008_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0163_AC8W02ANXX_8_TP-D7-002_TP-D5-008_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0163_AC8W02ANXX_8_TP-D7-002_TP-D5-008_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2354051,ftp.sra.ebi.ac.uk/vol1/err/ERR235/001/ERR2354051,,
